页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
5,4905200592357837,海南共青团,2023-05-25 08:26:58,#我是中国人我想举自己的国旗# 【举五星红旗的台湾选手身后是强大祖国】最近，我们认识了一位跆拳道选手——来自中国台湾地区的李东宪。他手持五星红旗登上亚太大师运动会领奖台，太帅！他不惧绿营水军网暴，直言“我怕我们台湾人忘了历史忘了回家的路”。背靠祖国和14亿多同胞，李东宪感到无比自信、无比强大。可以确定，有强大祖国做依靠，台湾同胞的民生福祉会更好，发展空间会更大，在国际上腰杆会更硬、底气会更足，更加安全也更有尊严。想跟台湾同胞说句话：海峡割不断乡音、乡情、乡韵，失散再久终得回家，因为这里有你们的根，有你们的乡愁，更有最温暖的怀抱。央视新闻的微博视频,2,2,8,,海口,海南,中国
6,4905179965030560,柳州消防,2023-05-25 07:05:00,柳州消防 路上总会有阴影，但抬头总能看见阳光。早安，“消”伙伴们~ #我是中国人我想举自己的国旗# ,1,61,36,,柳州,广西,中国
6,4905200420655722,菜刀太后,2023-05-25 08:26:17,#我是中国人我想举自己的国旗# 啊啊啊啊啊我沸腾的民族情绪被点燃了！看得我热泪盈眶！ ,0,1,13,北京,北京,北京,中国
6,4905199909732815,平安绵阳,2023-05-25 08:24:14,#我是中国人我想举自己的国旗#【#举五星红旗的台湾选手身后是强大祖国#】最近，我们认识了一位跆拳道选手——来自中国台湾地区的李东宪。他手持五星红旗登上亚太大师运动会领奖台，太帅！他不惧绿营水军网暴，直言“我怕我们台湾人忘了历史忘了回家的路”。背靠祖国和14亿多同胞，李东宪感到无比自信、无比强大。可以确定，有强大祖国做依靠，台湾同胞的民生福祉会更好，发展空间会更大，在国际上腰杆会更硬、底气会更足，更加安全也更有尊严。想跟台湾同胞说句话：海峡割不断乡音、乡情、乡韵，失散再久终得回家，因为这里有你们的根，有你们的乡愁，更有最温暖的怀抱。#主播说联播# 央视新闻的微博视频,0,30,25,,绵阳,四川,中国
6,4905199891907087,月之暗面520sunny,2023-05-25 08:24:10,#我是中国人我想举自己的国旗#可是爱国行为得到的又是什么？除了力挺还应该再做点实实在在的事情 ,0,0,8,上海,上海,上海,中国
6,4905198482359764,津彩青春,2023-05-25 08:18:35,#我是中国人我想举自己的国旗#举五星红旗的台湾运动员李东宪，面对绿营“网暴”不以为意，他只怕“台湾人忘了历史，忘了回家的路。”回家吧，祖国的怀抱永远敞开！（央视新闻） 津彩青春的微博视频 ,18,118,737,,天津,天津,中国
6,4905194565665941,修心养性圆满心灵Lly,2023-05-25 08:03:01,#我是中国人我想举自己的国旗#不管在哪里，每次看到鲜红的五星红旗飘扬在空中的时候，内心无比庄严和感动，从此仿佛看到为我们守护与插上旗帜的先烈们，旗帜的飘扬是先烈们在呼唤着我们，别让自己堕落，发扬爱国精神！#中国国旗##2023雁栖湖美业心联盟论坛# ,0,0,3,湖南,湘潭,湖南,中国
6,4905194543908415,华夏神都,2023-05-25 08:02:56,#我是中国人我想举自己的国旗# 这才是中国人应该有的样子…… ,0,0,2,河南,洛阳,河南,中国
6,4905188648028620,车宝浩山VH,2023-05-25 07:39:30,#我是中国人我想举自己的国旗#自认是中国人来大陆很好发展事业的，加油 ,0,0,3,广东,中山,广东,中国
6,4905172218938061,长沙高新公安,2023-05-25 06:34:13,#我是中国人我想举自己的国旗# 因为这里有你们的根，有你们的乡愁，更有最温暖的怀抱。#主播说联播#,0,0,1,,长沙,湖南,中国
6,4904982107393347,紫荆雜誌,2023-05-24 17:58:47,【#怕台湾人忘了历史忘记回家的路#！#举五星红旗台湾运动员回应绿营网暴#】近日，中国台湾跆拳道选手李东宪在亚太大师运动会领奖时，将“整齐叠好”的五星红旗展开举起并自信地登上领奖台，被无数网友点赞，却也因此遭台湾绿营“网暴”。23日，他发布视频回应：“背靠祖国和14亿同胞，我无比自信，无比强大…我怕台湾人忘记自己是炎黄子孙，怕台湾人忘记了自己的历史、自己的母亲，更害怕台湾人忘记回家的路。”#我是中国人我想举自己的国旗# 人民日报的微博视频,0,0,0,,,香港,中国
